tpnc,ean,nazev,znacka,cena_kc,jednotkova_cena,jednotka,energie_kj,energie_kcal,tuky_g,nasycene_mk_g,sacharidy_g,cukry_g,bilkoviny_g,sul_g,vlaknina_g
105008572,08593837270460,Vitana Čína 25g,VITANA,14.9,596,kg,844.0,201.0,1.1,0.2,41.0,10.0,4.8,44.0,
200107339,08590132015192,Kotányi Gril 30g,KOTANYI,29.9,996.67,kg,621.0,148.0,4.2,0.5,18.0,9.7,6.6,59.4,
220053285,08593837255788,Vitana Nové koření mleté 15g,Vitana,18.5,1233.33,kg,,280,7.0,,45.0,,10.0,,
220055273,08593837256068,Vitana Farmářské brambory 23g,Vitana,24.9,1082.61,kg,641.0,152.0,3.8,0.4,18.2,1.7,8.2,40.0,
220053282,08593837255931,Vitana Badyán celý 5 ks,Vitana,39.9,4987.5,kg,,280,7.0,,45.0,,10.0,,
220053318,08593837256938,Vitana Vepřová pečeně 28g,Vitana,24.9,889.29,kg,820.0,194.0,2.4,0.4,31.8,0.5,6.1,49.0,
120528265,08595012003757,Avokádo Provensálské bylinky 12g,Avokádo,21.9,1825,kg,,160,15.0,,9.0,,2.0,,
120739465,08595019526761,Avokádo Salátové koření 25g,Avokádo,19.9,796,kg,867.0,206.0,1.4,0.3,35.0,16.0,7.9,38.8,
220053333,08593837256563,Vitana Kmín drcený 28g,Vitana,18.9,675,kg,,280,7.0,,45.0,,10.0,,
200107896,08590132019213,Kotányi Paprika pálivá mletá 25g,KOTANYI,25.9,1036,kg,,26,0.3,,6.0,,1.0,,
200107735,08590132015512,Kotányi Nové koření mleté 15g,KOTANYI,23.9,1593.33,kg,1471.0,280,7.0,,45.0,,10.0,,
200107513,08590132015888,Kotányi Vepřová pečeně 30g,KOTANYI,29.9,996.67,kg,574.0,137.0,2.8,0.2,19.0,8.9,5.8,61.0,
219512186,08595019513112,Avokádo Grilovací s bylinkami 30g,Avokádo,19.9,663.33,kg,897.0,214.0,6.3,0.7,31.0,16.0,8.3,34.1,
220053358,08593837256631,Vitana Grilovací koření česnekové 33g,Vitana,24.9,754.54,kg,569.0,134.0,1.0,0.2,22.2,2.4,6.3,65.0,
220055276,08593837256952,Vitana Italské bylinky 7g,Vitana,27.9,3985.71,kg,1690.0,400.0,6.4,1.7,54.0,16.0,16.0,0.05,
214524085,08590132015734,Kotányi Kuře grilované 30g,Kotányi,29.9,996.67,kg,724.0,172.0,3.9,0.6,24.0,16.0,7.1,51.5,
220053298,08593837257423,J.C.Horn Kmín celý 20g,J.C.Horn,12.9,645,kg,,280,7.0,,45.0,,10.0,,
120528150,08595019513075,Avokádo Guláš maďarský 25g,Avokádo,19.9,796,kg,1023.0,245.0,6.0,0.1,53.0,19.0,12.0,0.26,
200120062,08595012003474,Avokádo Kuře gril 34g,Avokádo,19.9,585.29,kg,820.0,196.0,5.3,0.8,24.0,6.6,6.9,50.6,
130823833,08590132010081,"Kotányi Šafrán 0,12g",Kotányi,43.9,439000,kg,,280,7.0,,45.0,,10.0,,
211702639,08590132041177,Kotányi Mlýnek Bylinky Italské 48g,Kotányi,87.9,1831.25,kg,,280,7.0,,45.0,,10.0,,
220053342,08593837256761,Vitana Pepř černý celý 18g,Vitana,21.9,1216.67,kg,,280,7.0,,45.0,,10.0,,
120528115,08595012003009,Avokádo Čubrica 22g,Avokádo,19.9,904.54,kg,860.0,206.0,2.9,0.9,28.0,8.8,9.1,31.4,
130546619,08593837254415,Vitana Pyramidky horké jablko 4 x 5g (20g),Vitana,29.9,1495,kg,1901.0,449.0,4.1,0.7,74.0,5.0,5.8,0.0,
220053343,08593837255849,Vitana Sezamové semínko celé loupané 28g,Vitana,19.9,710.71,kg,2604.0,629.0,55.0,7.7,4.5,2.6,26.5,0.0,4.9
200107476,08590132015178,Kotányi Ryby 26g,KOTANYI,29.9,1150,kg,1004.0,239.0,8.9,0.7,24.0,17.0,10.0,37.3,
218783464,08590132010630,Kotányi Salát Caesar pro přípravu s jogurtem 13g,Kotányi,19.9,1530.77,kg,1373.0,327.0,2.7,0.3,69.0,57.0,3.7,15.9,
200107353,08590132010159,Kotányi Chili con Carne 25g,KOTANYI,27.9,1116,kg,1191.0,288.0,12.0,1.7,13.0,7.5,14.0,6.0,
220134232,08593837258017,Vitana Grilované kuře 90g,Vitana,56.9,632.22,kg,735.0,174.0,3.7,0.7,22.9,14.7,6.6,50.0,
220290373,08590132019312,Kotányi Česnek plátky 15g,Kotányi,29.9,1993.33,kg,,310,24.0,,2.0,,24.0,,
130101697,08593837253647,Vitana Pepř černý mletý 50g,Vitana,54.9,1098,kg,,280,7.0,,45.0,,10.0,,
219000812,08590132041351,Kotányi Mlýnek Česnek 48g,Kotányi,87.9,1831.25,kg,,360,16.0,,49.0,,6.0,,
105008571,08593837270439,Vitana Paprika uzená sladká mletá 20g,VITANA,18.9,945,kg,,26,0.3,,6.0,,1.0,,
218783532,08590132010692,Kotányi Salát Tzatziki pro přípravu s jogurtem 13g,Kotányi,19.9,1530.77,kg,1383.0,329.0,0.3,0.1,74.0,58.0,4.9,13.1,
220317141,08590132010937,Kotányi Uzená směs na maso 25g,Kotányi,29.9,1196,kg,971.0,232.0,4.8,0.8,30.0,19.0,8.2,30.0,
220053303,08593837256655,Vitana Grilovací koření s bylinkami 28g,Vitana,24.9,889.29,kg,681.0,161.0,1.9,0.6,25.3,5.0,6.1,55.0,
220053332,08593837256570,Vitana Kmín celý 28g,Vitana,18.9,675,kg,,280,7.0,,45.0,,10.0,,
220053330,08593837256037,Vitana Jalovec celý 18g,Vitana,19.9,1105.56,kg,,280,7.0,,45.0,,10.0,,
211702660,08590132041184,Kotányi Mlýnek Provensálské bylinky 33g,Kotányi,87.9,2663.64,kg,,280,7.0,,45.0,,10.0,,
220053357,08593837256051,Vitana Divočina 25g,Vitana,24.9,996,kg,1102.0,260.0,6.5,1.3,13.0,0.0,6.5,28.0,
219512209,08595019510234,Avokádo Grilovaná zelenina 30g,Avokádo,19.9,663.33,kg,741.0,177.0,3.9,0.5,28.0,8.6,7.8,45.7,
220053284,08593837256730,Vitana Muškátový ořech 9g,Vitana,36.9,4100,kg,,280,7.0,,45.0,,10.0,,
105012450,08590132009290,Kotányi Paprika sladká mletá 70g,KOTANYI,59.9,855.71,kg,,26,0.3,,6.0,,1.0,,
220053308,08593837256709,Vitana Guláš maďarský 28g,Vitana,24.9,889.29,kg,1282.0,304.0,7.0,1.2,35.2,12.9,13.7,0.0,
218575755,08593837241682,Vitana Kmín celý 100g,Vitana,47.9,479,kg,,280,7.0,,45.0,,10.0,,
220053351,08593837256976,Vitana Provensálské bylinky 13g,Vitana,18.9,1453.85,kg,,280,7.0,,45.0,,10.0,,
218379322,08590132018278,Kotányi Grilovaný sýr 20g,Kotányi,29.9,1495,kg,729.0,174.0,4.4,0.8,22.0,17.0,6.4,51.5,
211702707,08590132041153,Kotányi Chilli s mořskou solí 35g,Kotányi,87.9,2511.43,kg,590.0,143.0,5.7,1.0,4.7,3.9,7.8,50.0,
105012455,08590132009634,Kotányi Pepř černý celý 70g,KOTANYI,79.9,1141.43,kg,,280,7.0,,45.0,,10.0,,
220053337,08593837255795,Vitana Paprika gulášová mletá 23g,Vitana,21.9,952.17,kg,,26,0.3,,6.0,,1.0,,
218966478,08590132015932,Kotányi Jablečný závin 26g,Kotányi,29.9,1150,kg,1260.0,300.0,0.4,0.2,58.0,48.0,1.6,0.01,
218968168,08590132041108,Kotányi Mlýnek Cukr - skořice 37g,Kotányi,89.9,1362.12,kg,,280,7.0,,45.0,,10.0,,
220161014,08595019531352,Avokádo Polévkové bylinky 8g,Avokádo,21.9,2737.5,kg,,160,15.0,,9.0,,2.0,,
105008564,08593837270422,Vitana Grilované kuře 25g,VITANA,14.9,596,kg,731.0,174.0,3.7,0.7,23.0,15.0,6.6,50.0,
120244289,08590132018254,Kotányi Gril zelenina 35g,Kotányi,29.9,854.29,kg,875.0,208.0,3.0,0.6,39.0,33.0,3.3,45.0,
120528242,08595019510258,Avokádo Pikantní křidýlka 30g,Avokádo,19.9,663.33,kg,997.0,238.0,7.0,1.0,28.0,8.4,8.0,44.9,
220053294,08593837255979,Vitana Bramborák 28g,Vitana,24.9,889.29,kg,655.0,154.0,1.0,0.2,22.2,0.0,10.6,52.0,
105003492,08590132019794,Kotányi Chilli papričky drcené 8g,Kotányi,29.9,3737.5,kg,,280,7.0,,45.0,,10.0,,
220052446,08593837257447,J.C.Horn Pepř černý mletý 15g,J.C.Horn,23.9,1593.33,kg,,280,7.0,,45.0,,10.0,,
220053364,08593837256488,Vitana Křidélka s příchutí medu 28g,Vitana,24.9,889.29,kg,910.0,214.0,1.6,0.2,38.2,23.5,9.9,48.0,
120244220,08590132030003,Kotányi Vanilka bourbon 5g,Kotányi,139.9,46633.33,kg,,280,7.0,,45.0,,10.0,,
218968151,08590132041085,Kotányi Mlýnek Karamel vanilka pro kávu a dezerty 53g,Kotányi,89.9,1696.23,kg,,420,13.0,,66.0,,8.0,,
105012453,08590132009153,Kotányi Paprika uzená mletá 70g,KOTANYI,66.9,955.71,kg,,26,0.3,,6.0,,1.0,,
220053286,08593837256747,Vitana Paprika lahůdková mletá 23g,Vitana,18.9,821.74,kg,,26,0.3,,6.0,,1.0,,
216080749,08590132041207,Kotányi Mlýnek Česnek a bylinky 50g,Kotányi,87.9,1758,kg,,360,16.0,,49.0,,6.0,,
220053367,08593837256471,Vitana Kuře pečené bez soli 18g,Vitana,21.9,1216.67,kg,1354.0,320.0,6.9,1.3,42.4,27.7,12.1,0.0,
211702776,08590132041160,Kotányi Mlýnek Kari 45g,Kotányi,87.9,1953.33,kg,,280,7.0,,45.0,,10.0,,
105008565,08593837270453,Vitana Mletá masa 28g,VITANA,14.9,596,kg,1065.0,251.0,4.1,0.9,38.0,0.9,9.1,30.0,
220053313,08593837256174,Vitana Steak 28g,Vitana,24.9,889.29,kg,1125.0,267.0,8.7,1.3,32.5,0.5,9.9,40.0,
220053327,08593837256006,Vitana Hřebíček celý 18g,Vitana,38.9,2161.11,kg,,280,7.0,,45.0,,10.0,,
105008569,08593837270484,Vitana Kmín mletý 25g,VITANA,19.9,796,kg,,280,7.0,,45.0,,10.0,,
220053359,08593837256648,Vitana Grilovací koření pálivé 23g,Vitana,24.9,1082.61,kg,915.0,217.0,6.8,1.4,22.6,6.6,8.8,40.0,
105008561,08593837270477,Vitana Grilovaná zelenina 25g,VITANA,14.9,596,kg,735.0,175.0,3.0,0.7,26.0,7.4,7.1,52.0,
120244404,08590132010074,Kotányi Pepř zelený celý 12g,Kotányi,33.9,2825,kg,,280,7.0,,45.0,,10.0,,
120244491,08590132011514,Kotányi Chilli peperoncini celé 8g,Kotányi,21.9,2737.5,kg,,280,7.0,,45.0,,10.0,,
220000035,08590132018728,Kotányi Grilovací bylinky 15g,Kotányi ,23.9,1593.33,kg,,280,7.0,,45.0,,10.0,,
105008570,08593837270385,Vitana Pepř čtyř barev 16g,VITANA,42.9,2681.25,kg,,280,7.0,,45.0,,10.0,,
105043528,08590132007647,Kotányi Skořice mletá 70g,Kotányi,69.9,998.57,kg,,280,7.0,,45.0,,10.0,,
220053380,08593837256198,Vitana Steak 7 pepřů 23g,Vitana,24.9,1082.61,kg,817.0,193.0,2.1,0.5,33.0,9.6,5.6,50.0,
220053306,08593837256693,Vitana Grilovaný sýr bez soli 18g,Vitana,21.9,1216.67,kg,1501.0,354.0,4.4,1.3,56.0,9.0,12.8,0.0,
219000782,08590132041382,Kotányi Citrónový pepř 29g,Kotányi,94.9,3272.41,kg,1359.0,324.0,2.6,0.6,56.0,54.0,9.1,0.0,
105012290,08595019537989,Avokádo Krůtí maso 25g,Avokádo,21.9,876,kg,760.0,180.0,2.3,0.5,30.0,13.0,6.5,47.0,
205294096,08590132010180,Kotányi Gril žebírka 40g,Kotányi,29.9,747.5,kg,1006.0,240.0,3.0,0.5,44.0,34.0,5.4,33.0,
219335808,08590132041535,Kotányi Mlýnek chilli birdseye 24g,Kotányi,87.9,3662.5,kg,,280,7.0,,45.0,,10.0,,
105008568,08593837270446,Vitana Krkovička s česnekem 25g,VITANA,14.9,596,kg,735.0,175.0,2.7,0.3,26.0,8.7,8.4,55.0,
105003490,08590132019596,Kotányi Pepř černý uzený celý 15g,Kotányi,44.9,2993.33,kg,,280,7.0,,45.0,,10.0,,
220053373,08593837256419,Vitana Mletá masa bez soli 18g,Vitana,21.9,1216.67,kg,1445.0,308.0,5.6,1.2,51.1,1.4,12.5,0.0,
220053338,08593837255801,Vitana Paprika pálivá mletá 23g,Vitana,18.9,821.74,kg,,26,0.3,,6.0,,1.0,,
220053356,08593837256044,Vitana Čína bez soli 18g,Vitana,19.9,1105.56,kg,1385.0,326.0,1.9,0.4,65.6,8.8,8.5,0.0,
220220366,08590132011699,Kotányi Krkovička 30g,Kotányi,29.9,996.67,kg,855.0,204.0,2.6,0.5,27.0,20.0,8.3,33.0,
105002653,08590132044062,Kotányi Pepř čtyřbarevný uzený 42g,Kotányi,86.9,2069.05,kg,,280,7.0,,45.0,,10.0,,
220220141,08593837259458,Vitana Kurkuma mletá 28g,Vitana,21.9,782.14,kg,,280,7.0,,45.0,,10.0,,
220053292,08593837255887,Vitana Zázvor mletý 18g,Vitana,33.9,1883.33,kg,,80,0.8,,18.0,,1.8,,
105003485,08590132019824,Kotányi Pepř čtyř barev uzený celý 15g,Kotányi,44.9,2993.33,kg,,280,7.0,,45.0,,10.0,,
105003605,08590132212003,Kotányi Těstoviny s rajčaty a bylinkami 20g,Kotányi,29.9,1495,kg,1099.0,261.0,2.1,0.5,41.0,25.0,12.0,14.0,
105007857,08593837270293,Vitana Římský kmín mletý 25g,VITANA,35.9,1436,kg,,280,7.0,,45.0,,10.0,,
105007859,08593837270279,Vitana Česnek opečený 28g,VITANA,21.9,782.14,kg,1490.0,356.0,0.3,0.06,70.0,21.0,16.0,0.1,4.7
105489361,08593837267514,Vitana Hřebíček mletý 18g,VITANA,46.9,2605.56,kg,,280,7.0,,45.0,,10.0,,
105551099,08590132019381,Kotányi Farmářské brambory 20g,Kotányi,27.9,1395,kg,703.0,168.0,2.2,0.6,24.0,7.3,5.5,47.5,
111270908,08593837267552,Vitana Vanilka mletá 5g,VITANA,119.9,23980,kg,,280,7.0,,45.0,,10.0,,
111271110,08590132019930,Kotányi Houbové koření s bylinkami 20g,Kotányi,27.9,1395,kg,994.0,235.0,0.8,0.2,47.0,15.0,6.5,30.9,
120022068,08593837248353,Vitana 4 pepře 65g,Vitana,72.9,1121.54,kg,1347.0,318.0,4.8,1.2,45.5,6.2,11.1,0.0,
218783501,08590132010654,Kotányi Salát italský 13g,Kotányi ,19.9,1530.77,kg,1290.0,305.0,1.8,0.3,67.0,56.0,3.0,20.5,
220053290,08593837256792,Vitana Římský kmín celý 25g,Vitana,29.9,1196,kg,,280,7.0,,45.0,,10.0,,
220134230,08593837258024,Vitana Grilovaná zelenina 90g,Vitana,53.9,598.89,kg,742.0,175.0,3.0,0.7,25.8,7.4,7.1,52.0,
220277676,08593837261772,Vitana Kuře pečené 90g,Vitana,53.9,598.89,kg,745.0,176.0,3.7,0.7,23.7,15.4,6.6,48.0,
220292864,08593837261437,Vitana Suchá zálivka šopská 12g,VITANA,19.9,1658.33,kg,1243.0,293.0,0.9,0.3,63.7,23.6,4.4,19.0,
220292868,08593837261482,Vitana Suchá zálivka řecká 11g,VITANA,19.9,1809.09,kg,1385.0,326.0,0.8,0.1,71.1,28.3,6.2,18.0,
220292870,08593837261505,Vitana Suchá zálivka caesar 11g,VITANA,19.9,1809.09,kg,1347.0,317.0,1.4,0.2,70.0,22.0,4.2,19.0,
220317142,08590132015628,Kotányi Zvěřina 20g,Kotányi,29.9,1495,kg,1294.0,309.0,8.1,1.7,37.0,16.0,13.0,11.2,
213201994,05900862215718,Maggi Tekuté koření 160ml,Maggi,31.9,199.38,litre,107.0,25.0,0.1,0.1,2.8,1.1,3.5,28.47,0.1
200102822,08593837257348,Vitana Sójová tradiční omáčka 160ml,VITANA,31.9,199.38,litre,302.0,72.0,0.01,0.0,15.1,14.0,2.8,19.2,
100414544,05051007166355,Tesco Worcester 170ml,TESCO,18.5,108.82,litre,423.0,100.0,0.1,0.5,24.0,23.0,0.5,4.2,0.4
200102839,08593837257386,Vitana Worcester 160ml,VITANA,31.9,199.38,litre,415.0,97.0,0.09,0.0,23.5,22.9,0.3,5.5,
215589441,08593837257331,Vitana Sladká sójová omáčka 160ml,Vitana,31.9,199.38,litre,554.0,130.0,0.01,0.0,29.8,27.5,2.7,11.8,
100414545,05051007166386,Tesco Tekuté sójové ochucovadlo 170ml,TESCO,18.5,108.82,litre,268.0,63.0,0.5,0.5,12.0,11.0,3.7,19.5,0.1
218168193,05901135013611,Kucharek Tekuté koření 215g,Kucharek,29.9,161.62,litre,114.0,27.0,0.0,0.0,3.0,1.6,3.9,20.6,
213202007,05900862215657,Maggi Tekuté koření 768ml,Maggi,144.9,188.67,litre,107.0,25.0,0.1,0.1,2.8,1.1,3.5,28.47,0.1
200102792,08593837257362,Vitana Klasik originál 160ml,VITANA,31.9,199.38,litre,353.0,81.0,1.0,0.0,2.3,2.3,16.2,19.7,
220292858,08593837259397,Vitana Tekutá marináda česnek a bylinky 73ml,Vitana ,29.9,373.75,kg,456.0,109.0,6.2,0.18,9.2,5.5,3.2,7.1,
219512162,08595019513099,Avokádo Grilovací s česnekem 30g,Avokádo,21.9,730,kg,973.0,233.0,2.3,0.4,48.0,15.0,11.0,27.3,
220292857,08593837259380,Vitana Tekutá marináda medová 62ml,Vitana,29.9,373.75,kg,1132.0,266.0,0.3,0.05,64.0,64.0,1.2,11.1,
220292860,08593837259410,Vitana Tekutá marináda kuře 64ml,Vitana ,29.9,373.75,kg,730.0,173.0,4.4,0.1,30.0,29.0,2.5,2.0,
105015043,03856020271299,Podravka Umami tekuté koření 170ml,PODRAVKA,33.9,199.41,litre,93.0,21.0,0.5,0.0,1.8,1.5,2.7,26.7,0.0
105026299,03856020263539,Podravka Natur Pasta česneková 90g,Podravka,59.9,665.56,kg,880.0,211.0,12.0,1.0,19.0,2.4,5.2,1.6,3.1
111268476,08595241528809,Asia Time Sladká chilli omáčka 700ml,ASIA TIME,109.9,157,litre,760.0,181.0,0.5,0.0,36.0,31.0,0.3,2.1,
220000527,05901135022620,Kucharek Hovězí bujón 12 x 10g (120g),Kucharek,31.9,265.83,kg,875.0,209.0,12.0,7.6,19.0,6.6,5.7,56.0,
218167547,05901135023368,Kucharek Ochucovadlo sypké 200g,Kucharek,26.9,134.5,kg,608.0,144.0,0.5,0.1,25.0,16.0,7.9,58.9,
218379117,05901135011822,Kucharek Zdravita zeleninové ochucovadlo 200g,Kucharek,31.9,159.5,kg,640.0,151.0,0.5,0.1,34.0,27.0,1.8,56.5,
213058642,08585002439222,MAGGI HARMONIE CHUTI 200g,MAGGI,48.9,244.5,kg,441.0,250,5.0,0.2,45.0,14.1,5.0,,1.8
215309513,08595012077154,Avokádo Salátová zálivka šopská s česnekem a petrželkou 8g,Avokádo,7.5,937.5,kg,1196.0,285.0,0.5,0.1,65.0,53.0,3.6,15.9,
200102075,03850104008443,Podravka Přísada do jídel 500g,PODRAVKA,109.9,219.8,kg,697.0,164.0,0.5,0.2,32.0,22.0,8.5,56.9,
218756758,08593837243730,Vitana Vegeta Original zeleninové dochucovadlo 200g,Vitana,59.9,299.5,kg,293.0,70.0,0.2,0.0,14.5,5.0,3.5,56.0,
200102044,03850104008054,Podravka Přísada do jídel 75g,PODRAVKA,26.9,358.67,kg,662.0,157.0,0.5,0.3,27.0,22.0,8.5,56.9,5.0
105026300,03856020263508,Podravka Natur Cibulová pasta 190g,Podravka,66.9,352.1,kg,776.0,188.0,17.0,1.8,7.0,4.9,1.2,1.6,1.0
105045703,08585002444905,MAGGI Základ Kuře Na Paprice 32g,MAGGI ,44.9,1403.12,kg,1324.0,120,3.0,0.7,0.0,7.8,22.0,,0.4
105485929,08594044445344,Viva Směs k přípravě bramborového salátu 330g,Viva,34.9,199.43,kg,135.0,32.0,0.2,0.0,6.6,6.1,0.8,0.9,
105485933,08594063293247,Viva Směs pod svíčkovou 670g,Viva,51.9,115.33,kg,124.0,30.0,0.1,0.0,5.8,3.2,0.7,5.4,
120528426,08595019500730,Avokádo Salátová zálivka francouzská 8g,Avokádo,7.5,937.5,kg,1125.0,267.0,1.5,0.2,57.0,27.0,3.8,23.2,
120528432,08595019500709,Avokádo Salátová zálivka tzatziky s česnekem a koprem 8g,Avokádo,7.5,937.5,kg,1040.0,248.0,0.5,0.0,49.0,23.0,8.3,29.2,
220371541,03850104246692,Podravka Original přísada do jídel 250g,Podravka,55.9,223.6,kg,662.0,157.0,0.5,0.3,27.0,22.0,8.5,56.9,5.0
220005014,08595241519821,Franz Josef Kaiser Exclusive Bolognese s masem 350g,Franz Josef Kaiser,39.9,114,kg,412.0,99.0,5.9,1.6,6.6,4.7,4.3,1.4,
220198214,08595241523552,Franz Josef Kaiser Exclusive Bazalkové pesto 190g,Franz Josef Kaiser,76.9,404.74,kg,2085.0,506.0,50.0,8.3,7.7,4.1,4.8,2.0,
220005010,08595241519760,Franz Josef Kaiser Exclusive Basilico rajčatová omáčka s bazalkou 350g,Franz Josef Kaiser,39.9,114,kg,194.0,46.0,1.2,0.2,6.9,4.9,1.4,1.1,
210004772,05948990121051,Panzani Bolognese 425g,Panzani,109.9,258.59,kg,351.0,84.0,3.8,1.3,6.9,5.2,4.9,0.97,1.2
220278045,08595139717407,Otma Boloňská s masem hotová omáčka 350g,Otma ,69.9,199.71,kg,482.0,115.0,5.1,1.4,12.8,9.0,3.5,2.0,
218284336,08585002442352,MAGGI NÁPADY Zapečené kuře se sýrovou omáčkou 32g,MAGGI ,44.9,1403.12,kg,1681,402.0,17.3,9.6,46.5,5.9,14.1,12.9225,1.6
220332951,05060139430364,BEAR Fruit Rolls jahoda ovocné rolované plátky 5 x 20g,BEAR Fruit Rolls,99.9,999,kg,1170.0,280.0,0.0,0.0,63.0,42.0,1.9,0.0,10.0
206222609,08594001030613,Otma Boloňská hotová omáčka 350g,Otma,69.9,199.71,kg,424.0,101.0,5.3,0.5,11.0,9.8,1.4,1.0,
218992606,03038354256207,Panzani Hotová rajčatová omáčka z čerstvých rajčat 400g,Panzani,83.9,209.75,kg,233.0,56.0,1.7,0.2,7.9,6.3,1.5,0.89,1.3
220198215,08595241523576,Franz Josef Kaiser Exclusive Pesto se sušenými rajčaty 190g,Franz Josef Kaiser,76.9,404.74,kg,1538.0,372.0,32.0,4.4,13.0,11.0,7.0,2.8,
218473204,08585002426284,MAGGI NÁPADY Zapečené brambory se šunkou 46g,MAGGI ,44.9,976.09,kg,1468.0,77,0.1,1.6,17.0,9.4,2.0,,3.4
120261545,08720182755254,Hellmann´s Omáčka k masu Samba 250ml,Hellmann's,75.9,303.6,litre,758.0,181.0,,1.1,,10.0,0.5,,
220332952,05060139430647,BEAR Fruit Rolls malina ovocné rolované plátky 5 x 20g,BEAR Fruit Rolls,99.9,999,kg,1170.0,280.0,0.0,0.0,63.0,42.0,1.9,0.0,10.0
220005009,08595241519784,Franz Josef Kaiser Exclusive Napoletana rajčatová omáčka se zeleninou 350g,Franz Josef Kaiser,39.9,114,kg,213.0,51.0,1.2,0.2,7.7,6.8,1.6,1.4,
210004871,03038354250908,Panzani Napoletana 400g,Panzani,83.9,209.75,kg,215.0,51.0,1.7,0.2,6.7,5.6,1.5,0.9,1.6
218095062,08076809569101,Barilla Basilico rajčatová omáčka s bazalkou 400g,Barilla,81.9,204.75,kg,268.0,65,1.5,0.3,10.0,5.9,1.8,,1.9
219095351,08593837255498,Vitana Základ jídla čína 97g,Vitana,59.9,617.53,kg,301.0,71.0,2.2,0.3,6.0,3.0,10.1,0.8,
215994733,08585002421197,MAGGI NÁPADY Zapečené kuře se žampiony a smetanou 30g,MAGGI ,44.9,1496.67,kg,1473.0,120,3.0,8.1,0.0,4.4,22.0,,0.5
218823245,08585002426642,MAGGI NÁPADY Zapečené těstoviny s kuřecím masem 39g,MAGGI ,44.9,1151.28,kg,1366.0,357,1.5,2.3,72.0,10.5,12.0,,5.4
200103058,08593837860678,Vitana Svíčková omáčka 75g,VITANA,29.9,398.67,kg,324.0,70.0,2.3,1.1,11.1,2.6,2.8,1.1,
105012305,08595241522135,Franz Josef Kaiser Exclusive Omáčka ze 4 druhů sýrů 340g,Franz Josef Kaiser,97.9,287.94,kg,743.0,180.0,16.0,5.1,5.1,1.1,3.8,1.3,
216344834,08593837238149,Vitana Sýrová zapékací omáčka 41g,Vitana,35.9,875.61,kg,901.0,216.0,14.3,8.1,4.1,1.1,17.8,0.6,
105009339,08002210112445,Filippo Berio Classic Pesto alla Genovese 190g,Filippo Berio,74.9,394.21,kg,1897.0,460.0,46.0,4.1,5.5,2.4,5.3,3.0,
200103041,08593837860739,Vitana Rajská omáčka 65g,VITANA,29.9,460,kg,194.0,46.0,0.4,0.1,9.1,6.8,1.1,0.9,
205216395,08593837223480,Vitana Koprová omáčka 83g,VITANA,29.9,360.24,kg,331.0,78.0,1.8,1.0,12.7,8.4,2.7,1.0,
220023641,08002210125209,Filippo Berio Pesto s rajčaty a sýrem Ricotta 190g,Filippo Berio,74.9,394.21,kg,1425.0,344.0,29.0,4.7,14.0,7.8,5.8,2.4,
219094699,08593837245178,Vitana Omáčka 4 druhy sýra 46g,Vitana,29.9,650,kg,365.0,87.0,4.4,2.8,8.1,4.7,3.9,1.2,
220005008,08595241519845,Franz Josef Kaiser Exclusive Olive rajčatová omáčka se zelenými a černými olivami 350g,Franz Josef Kaiser,39.9,114,kg,275.0,66.0,3.9,1.0,5.8,4.3,1.3,1.2,
206222623,08594001030675,Otma Milánská se žampiony hotová omáčka 350g,Otma,69.9,199.71,kg,402.0,96.0,5.3,0.5,9.9,8.5,1.2,0.91,
218207687,08594001696659,Otma Cikánská omáčka 480g,Otma,97.9,203.96,kg,381.0,90.0,0.4,0.1,20.9,17.1,0.8,1.8,
105009247,05060139431521,BEAR Fruit Minis malina a borůvka 5 x 20g,BEAR Fruit Minis,99.9,999,kg,1329.0,314.0,0.7,0.4,71.0,45.0,1.4,0.08,9.0
130865570,08710522981313,Hellmann´s grilovací omáčka k masu BBQ 250ml,Hellmann's,74.9,299.6,litre,638.0,152.0,,0.1,,30.0,0.8,,
105012382,08720182806987,Hellmann's Omáčka na hranolky 250ml,Hellmann's,75.9,303.6,litre,1135.0,271.0,,2.1,,3.6,0.9,,
220007260,08410066144198,Heinz Barbecue studená omáčka 480g,Heinz,74.9,156.04,kg,586.0,138.0,0.0,0.0,32.0,29.0,0.9,1.2,
105009337,08002210112704,Filippo Berio Pesto ze sluncem sušených rajčat 190g,Filippo Berio,74.9,394.21,kg,1620.0,393.0,40.0,4.7,4.7,3.7,2.5,2.8,
218109684,08594001030682,Otma Neapolská s česnekem hotová omáčka 350g,Otma,69.9,199.71,kg,472.0,113.0,5.4,0.6,14.0,12.0,1.1,0.78,
200103294,08593837860821,Vitana Guláš tradiční 60g,VITANA,29.9,498.33,kg,386.0,91.0,1.6,0.4,4.2,0.0,14.7,0.9,
220005007,08595241519807,Franz Josef Kaiser Exclusive Arrabbiata rajčatová omáčka s chilli 350g,Franz Josef Kaiser,39.9,114,kg,188.0,45.0,1.2,0.2,6.2,5.6,1.7,1.0,
105012303,08595241522111,Franz Josef Kaiser Exclusive Omáčka se sýrem a slaninou 340g,Franz Josef Kaiser,97.9,287.94,kg,694.0,168.0,15.0,3.3,2.9,1.1,4.9,0.8,
220005114,08595019539143,Avokádo Marináda tekutá kuře 80ml,Avokádo,18.9,236.25,litre,211.0,50.0,1.1,0.1,5.9,2.1,2.2,12.4,
